id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
b50dc171-a257-4800-bce9-1b829a87456b,2024-08-28 00:01:00.000,35,8,2024,16,Sumatera Selatan,16.13,Musi Rawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189ba3f-c58c-4daa-a108-d0a38a01d5cb,2024-08-27 14:30:00.000,35,8,2024,12,Sumatera Utara,12.71,Kota Medan,1010,Banjir,Banjir,True,1.0,0,0,0,900,0,0,0,172,0,0,0,0,0
e86394c1-def2-430e-a111-e4f76d41e4f7,2024-08-27 00:01:00.000,35,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
e69fdcb5-c024-477e-80be-ebb88cc380e7,2024-08-27 00:01:00.000,35,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6a38078-6979-4a3d-8e79-db9a516af732,2024-08-27 00:01:00.000,35,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
f00851ef-0bca-4e17-94f5-4ff8e6ebeae3,2024-08-27 00:01:00.000,35,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
39038635-7a38-405b-8fa0-96b990fcaf25,2024-08-26 00:01:00.000,35,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
b18246bd-2f8d-4675-a222-81f8fd3463ed,2024-08-26 00:01:00.000,35,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d9b9cfc-b985-4e29-9b6d-cf1f7aa95be5,2024-08-26 00:01:00.000,35,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdee4cb3-1b61-44b9-b272-24a40b424cd2,2024-08-25 21:00:00.000,34,8,2024,12,Sumatera Utara,12.71,Kota Medan,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,45,0,0,9,0,0,0,0,0,0
e6c1c6af-171a-4869-b906-b90b6cd84de9,2024-08-25 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dd2f4e7-fea9-4a69-a3dc-8f6579f8817e,2024-08-25 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
e63ca119-b403-4e9e-b545-3c84c6c82797,2024-08-25 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d979b475-5d93-430e-b715-f77684d726a7,2024-08-24 09:48:00.000,34,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
21476037-b827-4c42-8ca6-cfffd69aabe2,2024-08-24 00:01:00.000,34,8,2024,12,Sumatera Utara,12.06,Karo,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476f03b-6554-4cf8-bd3c-d53c75efc718,2024-08-24 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
941e37c0-05bf-44eb-b52e-5c89bf5e4430,2024-08-24 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bdb4e86-a5e0-4aad-a7af-d3c0afe2c76b,2024-08-23 17:30:00.000,34,8,2024,72,Sulawesi Tengah,72.71,Kota Palu,1010,Banjir,Banjir,True,1.0,0,0,0,350,0,0,0,70,0,0,0,0,0
d1fe7202-37bf-4cb6-b607-49669f52d003,2024-08-23 10:00:00.000,34,8,2024,12,Sumatera Utara,12.05,Langkat,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
89d7abea-700e-4567-86ce-f1aa9d9f1064,2024-08-23 01:00:00.000,34,8,2024,76,Sulawesi Barat,76.06,Mamuju Tengah,1010,Banjir,Banjir,True,1.0,0,0,0,135,0,0,0,27,0,0,0,0,0
24fa807a-cb58-4d90-b5ae-0726c0779c5a,2024-08-23 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.06,Musi Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d160bb7a-ced3-452e-a348-d30f9680c87d,2024-08-23 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b3758b3-4e55-44ff-95c6-5284cd359323,2024-08-23 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44e71090-002b-4e68-b48b-e44b3b6b908c,2024-08-22 19:15:00.000,34,8,2024,72,Sulawesi Tengah,72.08,Parigi Moutong,1010,Banjir,Banjir,True,1.0,0,0,0,420,0,0,0,84,0,0,0,0,0
01f8a2e1-97c8-472d-b48d-a1eb536998d6,2024-08-22 09:37:00.000,34,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
e232774d-6ea9-4a74-b272-9bd494be6196,2024-08-22 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
5cc3c5ea-aeeb-41c4-b8d4-1634c5b874b5,2024-08-21 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.02,Ogan Komering Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18bb9497-a19c-4253-ae23-795b3247b402,2024-08-21 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
05917695-24a5-4f63-beb3-0675f62186cf,2024-08-21 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.04,Lahat,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fd3c9e4-234b-436a-8bb8-fac9ae68feac,2024-08-21 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecc8a454-75d0-47ea-981d-74cab14ec98c,2024-08-21 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbad4d26-b780-41e8-a490-b1fb006f2f2d,2024-08-20 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff372ea8-a6dc-416e-aab5-9b19e36cffa8,2024-08-20 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.04,Lahat,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bd2cd4f-6233-4179-b612-5f4ea3231f64,2024-08-20 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.06,Musi Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
c98706bb-f61b-40c3-8c10-5b9bc3bb1bc8,2024-08-20 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dd13de7-efd3-44f2-8375-1836bf2753d4,2024-08-20 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
669e52a0-01fb-46e1-a2da-b86e2370b0d4,2024-08-19 06:00:00.000,34,8,2024,12,Sumatera Utara,12.24,Nias Utara,1010,Banjir,Banjir,True,1.0,0,0,0,3000,0,0,0,600,0,0,0,0,0
1fbd4715-4b6a-47e6-b99c-336a65df1bca,2024-08-19 05:00:00.000,34,8,2024,13,Sumatera Barat,13.09,Kepulauan Mentawai,1010,Banjir,Banjir,True,1.0,0,0,0,50,0,0,18,18,0,0,0,0,0
ac843b7e-3a6e-4edd-8720-006adf52bcdb,2024-08-19 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1d5ac3c-9062-4044-ba02-fb8575ae4902,2024-08-19 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.06,Musi Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
3758736b-a970-4705-827e-51a1b25f1154,2024-08-19 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.06,Musi Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
3b8dd074-2e9b-4ab2-8740-cb9d2cd2c2ca,2024-08-19 00:01:00.000,34,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
614c236b-38cb-433b-8edd-3fd3feeece16,2024-08-18 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ecf036a-9097-46e7-9787-cb00079a2092,2024-08-18 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2c98ae5-633a-4599-9797-287126fe3dac,2024-08-17 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.06,Musi Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
91503b06-0e1d-4cd3-9247-1fe49a809a8a,2024-08-17 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
b54f576c-5013-433e-aa79-976e610c98eb,2024-08-16 13:30:00.000,33,8,2024,13,Sumatera Barat,13.05,Padang Pariaman,1020,Tanah Longsor,Longsor,True,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
44a7d6d0-6ee7-4b49-a418-729d96fb7bbb,2024-08-16 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd22e553-3384-41a6-a893-e5c1e355b9cc,2024-08-16 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aea0dec-368f-47d6-8d28-1d33bc52b5e9,2024-08-15 14:17:00.000,33,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f2739db-be42-4aea-88bf-ee31b6113b8f,2024-08-15 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
e92f5fc7-7ee0-410c-8e4e-6809bf4bad60,2024-08-15 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcc527a3-821f-41f4-b26a-e7a095497f5b,2024-08-14 10:00:00.000,33,8,2024,12,Sumatera Utara,12.03,Tapanuli Selatan,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
f632f479-a9c8-4301-a54b-5a9f65b82627,2024-08-14 00:01:00.000,33,8,2024,12,Sumatera Utara,12.20,Padang Lawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f9605d5-cc6e-4a9a-a5a2-447bbfebb70d,2024-08-14 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
f886b69e-0fff-4343-aac9-f8ed0647035e,2024-08-14 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068323a-9d64-4c4d-8427-513800162c62,2024-08-14 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
812422be-491c-4849-b081-fe0cfe409dfb,2024-08-13 14:30:00.000,33,8,2024,76,Sulawesi Barat,76.02,Mamuju,1010,Banjir,Banjir,True,1.0,0,0,0,3590,1,0,0,717,0,0,0,0,1
a08520bb-43a3-4869-9b88-7dc5db39b654,2024-08-13 10:00:00.000,33,8,2024,12,Sumatera Utara,12.22,Labuhanbatu Selatan,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
152bb92c-385f-4705-baff-3d4cca0d8598,2024-08-13 10:00:00.000,33,8,2024,12,Sumatera Utara,12.23,Labuhanbatu Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
adfc5049-8982-43f1-a76a-f526a4a3dc44,2024-08-13 07:00:00.000,33,8,2024,71,Sulawesi Utara,71.01,Bolaang Mongondow,1010,Banjir,Banjir,True,1.0,0,0,0,3727,1,0,0,1248,0,0,0,0,4
7d86d009-a6fb-4020-b3b8-f937291a9076,2024-08-13 00:01:00.000,33,8,2024,12,Sumatera Utara,12.20,Padang Lawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
01b395d9-e356-4e37-8dca-2df5d2b616cc,2024-08-13 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec09385b-1636-4c44-8b53-9ec28307f8e2,2024-08-13 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269b45f-11a4-4509-8206-8905a6a1f781,2024-08-13 00:01:00.000,33,8,2024,73,Sulawesi Selatan,73.09,Maros,1050,Kekeringan,Kekeringan,True,1.0,0,0,0,19304,0,0,0,0,0,0,0,0,0
83f569ce-98d7-4747-bf39-a711c9fd90b3,2024-08-12 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
52b9d33e-5ddc-4c29-bd75-1a6ff22e2ef9,2024-08-12 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5154e16-4d77-4b14-9630-5f1f43f8b8ac,2024-08-12 00:01:00.000,33,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
9508760f-e0f1-489b-bb15-f99704ea165f,2024-08-11 12:30:00.000,32,8,2024,12,Sumatera Utara,12.24,Nias Utara,1010,Banjir,Banjir,True,1.0,0,0,0,200,0,0,0,0,0,0,0,0,0
e6778fa5-2113-46d2-ba01-579746d3ee7c,2024-08-11 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
62e7b41b-867a-4a23-a64f-e2c13eae34d1,2024-08-10 10:00:00.000,32,8,2024,12,Sumatera Utara,12.23,Labuhanbatu Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
97d76eca-d7fb-45f7-aec6-cb74d63a09ca,2024-08-10 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3c052a9-e104-48d4-b001-e6a6f0223b3f,2024-08-10 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
322ad125-441d-4202-9679-f02808151dae,2024-08-08 15:00:00.000,32,8,2024,12,Sumatera Utara,12.12,Toba,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,20,0,0,6,0,0,0,0,0,0
8b093faf-4273-4a91-9c4e-52d035a208fa,2024-08-08 12:00:00.000,32,8,2024,12,Sumatera Utara,12.22,Labuhanbatu Selatan,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c9ac312-2616-4f36-9c75-335d41a4bdcd,2024-08-07 16:10:00.000,32,8,2024,12,Sumatera Utara,12.08,Simalungun,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,28,5,0,2,0,0,0,0,0,0
ee20a62c-21be-44fa-ab17-a75c2aa7f4db,2024-08-07 04:00:00.000,32,8,2024,72,Sulawesi Tengah,72.12,Morowali Utara,1010,Banjir,Banjir,True,1.0,0,0,0,1500,0,0,0,300,0,0,0,0,0
1ecb89cc-283d-4884-beee-90e15c538905,2024-08-07 02:30:00.000,32,8,2024,73,Sulawesi Selatan,73.13,Wajo,1010,Banjir,Banjir,True,1.0,0,0,0,253,0,0,0,67,0,0,0,0,0
0cbd2e15-aa37-4a8a-b9a7-c333ed7c9b08,2024-08-07 02:18:00.000,32,8,2024,73,Sulawesi Selatan,73.14,Sidenreng Rappang,1010,Banjir,Banjir,True,1.0,1,0,0,6194,1,1,3,1424,0,0,0,0,3
be45a42c-0391-4509-bae9-b6611fff8e21,2024-08-07 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604634f-047a-46a7-9cdd-64ffd132d2ce,2024-08-07 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8619296a-2e5f-49e7-86d4-a3f2084f1063,2024-08-07 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
b668385b-cab5-4c43-985c-62f4e8bbf111,2024-08-06 23:00:00.000,32,8,2024,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,1875,0,0,0,375,0,0,0,0,0
b1bf7e0b-4864-485f-80b5-267362239430,2024-08-06 21:48:00.000,32,8,2024,73,Sulawesi Selatan,73.13,Wajo,1010,Banjir,Banjir,True,1.0,0,0,0,10752,0,0,0,3088,0,0,0,0,0
ba381530-c497-4428-9ba0-02fc982872bd,2024-08-06 00:01:00.000,32,8,2024,12,Sumatera Utara,12.06,Karo,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
c946a94b-4a3a-48f4-ac4c-7303f45fd08a,2024-08-06 00:01:00.000,32,8,2024,13,Sumatera Barat,13.06,Agam,1010,Banjir,Banjir,True,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
88a28624-16a5-4ce5-9785-cb920c99c448,2024-08-06 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.06,Musi Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3d13125-f022-4cf1-b345-b4092e8b78c9,2024-08-06 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5cacac3-1d03-4d39-bea1-e40fb2f77636,2024-08-06 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cf12fee-db0f-4e8e-9b34-c16ffbaf0e7e,2024-08-05 00:01:00.000,32,8,2024,12,Sumatera Utara,12.77,Kota Padang Sidempuan,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b63efe5-4ad2-41ab-bb29-425ee8fb5b46,2024-08-05 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6e32e22-b2e2-44cc-ae43-aa9d1b62d054,2024-08-05 00:01:00.000,32,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d377916c-a63e-42d3-970e-d878b5bb9501,2024-08-04 00:01:00.000,31,8,2024,12,Sumatera Utara,12.20,Padang Lawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef1317b6-020d-4f57-996d-460ea00d40e1,2024-08-04 00:01:00.000,31,8,2024,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863a52a-167a-4d14-a86b-6204dc5b1e32,2024-08-04 00:01:00.000,31,8,2024,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d59a363d-041f-4eb9-aefc-c1e3506139b4,2024-08-03 12:00:00.000,31,8,2024,12,Sumatera Utara,12.07,Deli Serdang,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442e35e-ea0c-414f-b16b-414e3ee9015f,2024-08-03 12:00:00.000,31,8,2024,12,Sumatera Utara,12.21,Padang Lawas,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
b46da4d3-ff11-4281-8571-f437c5240505,2024-08-03 00:01:00.000,31,8,2024,12,Sumatera Utara,12.78,Kota Gunungsitoli,1050,Kekeringan,Kekeringan,True,1.0,0,0,0,1705,0,0,0,0,0,0,0,0,0
fd81fdf9-760f-40d0-81da-8874688fbfea,2024-08-03 00:01:00.000,31,8,2024,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35f6887b-d2b4-4e66-b174-43d9d3c3139a,2024-08-02 00:01:00.000,31,8,2024,12,Sumatera Utara,12.20,Padang Lawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
