provinsi,kabupaten,tahun,sektor_nama,nilai_miliar_rp,pct_dari_total
Sulawesi Tenggara,Buton,2023,Penyediaan Akomodasi dan Makan Minum,6.03,0.059553673365385
Sulawesi Tenggara,Buton,2023,Informasi dan Komunikasi,13.08,0.12918110242441722
Sulawesi Tenggara,Buton,2023,Jasa Keuangan dan Asuransi,36.74,0.3628527295927438
Sulawesi Tenggara,Buton,2023,Real Estate,22.1,0.21826470669568965
Sulawesi Tenggara,Buton,2023,Jasa Perusahaan,0.91,0.008987370275704868
Sulawesi Tenggara,Buton,2023,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",417.31,4.121449988741096
Sulawesi Tenggara,Buton,2023,Jasa Pendidikan,269.56,2.662236847823081
Sulawesi Tenggara,Buton,2023,Jasa Kesehatan dan Kegiatan Sosial,39.89,0.3939628574701837
Sulawesi Tenggara,Buton,2023,Jasa Lainnya,30.62,0.30241019543086045
Sulawesi Tenggara,Buton,2023,PRODUK DOMESTIK BRUTO,5062.66,50.0
Sulawesi Tenggara,Buton,2024,"Pertanian, Kehutanan, dan Perikanan",1147.35,10.829655331246718
Sulawesi Tenggara,Buton,2024,Pertambangan dan Penggalian,1830.42,17.277045113889066
Sulawesi Tenggara,Buton,2024,Industri Pengolahan,132.41,1.2497970648977017
Sulawesi Tenggara,Buton,2024,Pengadaan Listrik dan Gas,2.35,0.022181278623288267
Sulawesi Tenggara,Buton,2024,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",19.46,0.18367986468476155
Sulawesi Tenggara,Buton,2024,Konstruksi,325.26,3.070077738302443
Sulawesi Tenggara,Buton,2024,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,819.85,7.738434586937398
Sulawesi Tenggara,Buton,2024,Transportasi dan Pergudangan,47.17,0.445230175600216
Sulawesi Tenggara,Buton,2024,Penyediaan Akomodasi dan Makan Minum,6.51,0.061446861207492175
Sulawesi Tenggara,Buton,2024,Informasi dan Komunikasi,14.98,0.1413938526710035
Sulawesi Tenggara,Buton,2024,Jasa Keuangan dan Asuransi,35.76,0.3375329887526759
Sulawesi Tenggara,Buton,2024,Real Estate,22.87,0.21586631579344792
Sulawesi Tenggara,Buton,2024,Jasa Perusahaan,0.98,0.009250065128009573
Sulawesi Tenggara,Buton,2024,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",530.96,5.011647530987718
Sulawesi Tenggara,Buton,2024,Jasa Pendidikan,287.7,2.715554834008525
Sulawesi Tenggara,Buton,2024,Jasa Kesehatan dan Kegiatan Sosial,42.14,0.3977528005044117
Sulawesi Tenggara,Buton,2024,Jasa Lainnya,31.08,0.2933592083454465
Sulawesi Tenggara,Buton,2024,PRODUK DOMESTIK BRUTO,5297.27,50.00009438841968
Sulawesi Tenggara,Muna,2016,"Pertanian, Kehutanan, dan Perikanan",1524.29,13.97127634124858
Sulawesi Tenggara,Muna,2016,Pertambangan dan Penggalian,571.51,5.238323509166219
Sulawesi Tenggara,Muna,2016,Industri Pengolahan,278.78,2.555230578441949
Sulawesi Tenggara,Muna,2016,Pengadaan Listrik dan Gas,1.8,0.016498368036428394
Sulawesi Tenggara,Muna,2016,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",17.44,0.1598508547529507
Sulawesi Tenggara,Muna,2016,Konstruksi,717.19,6.573591428914491
Sulawesi Tenggara,Muna,2016,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,690.38,6.32785740277191
Sulawesi Tenggara,Muna,2016,Transportasi dan Pergudangan,153.91,1.4107021247148304
Sulawesi Tenggara,Muna,2016,Penyediaan Akomodasi dan Makan Minum,27.2,0.24930867255047356
Sulawesi Tenggara,Muna,2016,Informasi dan Komunikasi,53.81,0.4932095466890067
Sulawesi Tenggara,Muna,2016,Jasa Keuangan dan Asuransi,114.85,1.052687538324334
Sulawesi Tenggara,Muna,2016,Real Estate,119.49,1.0952166648182384
Sulawesi Tenggara,Muna,2016,Jasa Perusahaan,4.01,0.03675469768115437
Sulawesi Tenggara,Muna,2016,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",585.01,5.362061269439431
Sulawesi Tenggara,Muna,2016,Jasa Pendidikan,381.95,3.500862039729903
Sulawesi Tenggara,Muna,2016,Jasa Kesehatan dan Kegiatan Sosial,84.25,0.7722152817050514
Sulawesi Tenggara,Muna,2016,Jasa Lainnya,129.21,1.1843078522149517
Sulawesi Tenggara,Muna,2016,PRODUK DOMESTIK BRUTO,5455.09,50.0000458288001
Sulawesi Tenggara,Muna,2017,"Pertanian, Kehutanan, dan Perikanan",1657.45,13.996853463090684
Sulawesi Tenggara,Muna,2017,Pertambangan dan Penggalian,591.86,4.998146363790673
Sulawesi Tenggara,Muna,2017,Industri Pengolahan,311.45,2.6301366623907767
Sulawesi Tenggara,Muna,2017,Pengadaan Listrik dan Gas,2.16,0.018240793677200443
Sulawesi Tenggara,Muna,2017,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",17.79,0.15023320348027586
Sulawesi Tenggara,Muna,2017,Konstruksi,775.27,6.547009312094068
Sulawesi Tenggara,Muna,2017,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,784.96,6.628839539284844
Sulawesi Tenggara,Muna,2017,Transportasi dan Pergudangan,168.6,1.4237952842481456
Sulawesi Tenggara,Muna,2017,Penyediaan Akomodasi dan Makan Minum,30.14,0.2545266302920469
Sulawesi Tenggara,Muna,2017,Informasi dan Komunikasi,59.52,0.5026352035495234
Sulawesi Tenggara,Muna,2017,Jasa Keuangan dan Asuransi,126.23,1.0659886045708389
Sulawesi Tenggara,Muna,2017,Real Estate,131.82,1.1131951030224825
Sulawesi Tenggara,Muna,2017,Jasa Perusahaan,4.38,0.03698827606765645
Sulawesi Tenggara,Muna,2017,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",616.0,5.202004122757163
Sulawesi Tenggara,Muna,2017,Jasa Pendidikan,415.96,3.5127039527631
Sulawesi Tenggara,Muna,2017,Jasa Kesehatan dan Kegiatan Sosial,90.16,0.7613842397853666
Sulawesi Tenggara,Muna,2017,Jasa Lainnya,137.04,1.157277021075717
Sulawesi Tenggara,Muna,2017,PRODUK DOMESTIK BRUTO,5920.8,50.000042224059435
Sulawesi Tenggara,Muna,2018,"Pertanian, Kehutanan, dan Perikanan",1781.42,13.872302119057187
Sulawesi Tenggara,Muna,2018,Pertambangan dan Penggalian,621.12,4.836795529515106
Sulawesi Tenggara,Muna,2018,Industri Pengolahan,324.38,2.5260170882665345
Sulawesi Tenggara,Muna,2018,Pengadaan Listrik dan Gas,2.23,0.01736549142004554
Sulawesi Tenggara,Muna,2018,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",18.77,0.1461660421319528
Sulawesi Tenggara,Muna,2018,Konstruksi,868.01,6.759381258974767
Sulawesi Tenggara,Muna,2018,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,878.19,6.838655116668068
Sulawesi Tenggara,Muna,2018,Transportasi dan Pergudangan,180.72,1.4073056544531974
Sulawesi Tenggara,Muna,2018,Penyediaan Akomodasi dan Makan Minum,33.2,0.258535567329826
Sulawesi Tenggara,Muna,2018,Informasi dan Komunikasi,63.49,0.4944103364388751
Sulawesi Tenggara,Muna,2018,Jasa Keuangan dan Asuransi,132.43,1.0312609994424353
Sulawesi Tenggara,Muna,2018,Real Estate,138.46,1.0782179112195094
Sulawesi Tenggara,Muna,2018,Jasa Perusahaan,4.78,0.0372228919227882
Sulawesi Tenggara,Muna,2018,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",669.91,5.216733792467582
Sulawesi Tenggara,Muna,2018,Jasa Pendidikan,456.76,3.556888726914799
Sulawesi Tenggara,Muna,2018,Jasa Kesehatan dan Kegiatan Sosial,97.66,0.7604995031756266
Sulawesi Tenggara,Muna,2018,Jasa Lainnya,149.25,1.1622419706017026
Sulawesi Tenggara,Muna,2018,PRODUK DOMESTIK BRUTO,6420.78,50.0
Sulawesi Tenggara,Muna,2019,"Pertanian, Kehutanan, dan Perikanan",1913.65,13.809738584495483
Sulawesi Tenggara,Muna,2019,Pertambangan dan Penggalian,678.79,4.898446661494885
Sulawesi Tenggara,Muna,2019,Industri Pengolahan,340.52,2.457341824676613
Sulawesi Tenggara,Muna,2019,Pengadaan Listrik dan Gas,2.41,0.017391618106045573
Sulawesi Tenggara,Muna,2019,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",19.68,0.14201952046762525
Sulawesi Tenggara,Muna,2019,Konstruksi,948.47,6.844575944000433
Sulawesi Tenggara,Muna,2019,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,964.69,6.961626585361453
Sulawesi Tenggara,Muna,2019,Transportasi dan Pergudangan,195.29,1.4092983817135434
Sulawesi Tenggara,Muna,2019,Penyediaan Akomodasi dan Makan Minum,35.8,0.25834851792383046
Sulawesi Tenggara,Muna,2019,Informasi dan Komunikasi,67.15,0.484583882083386
Sulawesi Tenggara,Muna,2019,Jasa Keuangan dan Asuransi,144.54,1.043064100019845
Sulawesi Tenggara,Muna,2019,Real Estate,142.74,1.0300745097331723
Sulawesi Tenggara,Muna,2019,Jasa Perusahaan,5.29,0.038174962564722435
Sulawesi Tenggara,Muna,2019,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",707.05,5.102383228995651
Sulawesi Tenggara,Muna,2019,Jasa Pendidikan,495.8,3.577910480073608
Sulawesi Tenggara,Muna,2019,Jasa Kesehatan dan Kegiatan Sosial,107.69,0.7771383210954554
Sulawesi Tenggara,Muna,2019,Jasa Lainnya,159.07,1.1479189593894892
Sulawesi Tenggara,Muna,2019,PRODUK DOMESTIK BRUTO,6928.62,49.999963917804756
Sulawesi Tenggara,Muna,2020,"Pertanian, Kehutanan, dan Perikanan",1960.45,14.036008416808126
Sulawesi Tenggara,Muna,2020,Pertambangan dan Penggalian,629.16,4.504524499741897
Sulawesi Tenggara,Muna,2020,Industri Pengolahan,345.44,2.473207043026958
Sulawesi Tenggara,Muna,2020,Pengadaan Listrik dan Gas,2.51,0.017970558354555532
Sulawesi Tenggara,Muna,2020,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",20.51,0.14684308838722474
Sulawesi Tenggara,Muna,2020,Konstruksi,952.47,6.81928992667869
Sulawesi Tenggara,Muna,2020,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,961.02,6.880504378444208
Sulawesi Tenggara,Muna,2020,Transportasi dan Pergudangan,191.45,1.3707025485974729
Sulawesi Tenggara,Muna,2020,Penyediaan Akomodasi dan Makan Minum,35.28,0.2525901588640316
Sulawesi Tenggara,Muna,2020,Informasi dan Komunikasi,72.14,0.5164924620309308
Sulawesi Tenggara,Muna,2020,Jasa Keuangan dan Asuransi,148.83,1.0655610358201197
Sulawesi Tenggara,Muna,2020,Real Estate,144.38,1.033700882562043
Sulawesi Tenggara,Muna,2020,Jasa Perusahaan,5.25,0.03758782125952851
Sulawesi Tenggara,Muna,2020,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",729.01,5.21940906217312
Sulawesi Tenggara,Muna,2020,Jasa Pendidikan,512.89,3.6720795515808717
Sulawesi Tenggara,Muna,2020,Jasa Kesehatan dan Kegiatan Sosial,113.83,0.8149755607565963
Sulawesi Tenggara,Muna,2020,Jasa Lainnya,159.02,1.138517206988614
Sulawesi Tenggara,Muna,2020,PRODUK DOMESTIK BRUTO,6983.65,50.000035797925
Sulawesi Tenggara,Muna,2021,"Pertanian, Kehutanan, dan Perikanan",2070.74,14.05701306291965
Sulawesi Tenggara,Muna,2021,Pertambangan dan Penggalian,657.81,4.465477927175394
Sulawesi Tenggara,Muna,2021,Industri Pengolahan,375.8,2.5510810188846524
Sulawesi Tenggara,Muna,2021,Pengadaan Listrik dan Gas,2.78,0.01887175421101472
Sulawesi Tenggara,Muna,2021,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",21.58,0.1464936891632006
Sulawesi Tenggara,Muna,2021,Konstruksi,1020.15,6.925187071354917
Sulawesi Tenggara,Muna,2021,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1027.44,6.974674513152866
Sulawesi Tenggara,Muna,2021,Transportasi dan Pergudangan,191.39,1.2992320282180243
Sulawesi Tenggara,Muna,2021,Penyediaan Akomodasi dan Makan Minum,36.77,0.24960949724424872
Sulawesi Tenggara,Muna,2021,Informasi dan Komunikasi,75.01,0.509197943657631
Sulawesi Tenggara,Muna,2021,Jasa Keuangan dan Asuransi,166.33,1.1291147042870788
Sulawesi Tenggara,Muna,2021,Real Estate,152.1,1.0325157609695466
Sulawesi Tenggara,Muna,2021,Jasa Perusahaan,5.64,0.038286580485655766
Sulawesi Tenggara,Muna,2021,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",738.55,5.01357340739026
Sulawesi Tenggara,Muna,2021,Jasa Pendidikan,537.12,3.6461858351871324
Sulawesi Tenggara,Muna,2021,Jasa Kesehatan dan Kegiatan Sosial,120.89,0.8206497721473274
Sulawesi Tenggara,Muna,2021,Jasa Lainnya,165.4,1.1228014915474227
Sulawesi Tenggara,Muna,2021,PRODUK DOMESTIK BRUTO,7365.51,50.000033942003974
Sulawesi Tenggara,Muna,2022,"Pertanian, Kehutanan, dan Perikanan",2325.25,14.072994980263612
Sulawesi Tenggara,Muna,2022,Pertambangan dan Penggalian,761.76,4.610362178761686
Sulawesi Tenggara,Muna,2022,Industri Pengolahan,398.95,2.4145452520701722
Sulawesi Tenggara,Muna,2022,Pengadaan Listrik dan Gas,2.96,0.017914660850050657
Sulawesi Tenggara,Muna,2022,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",23.02,0.13932280161086694
Sulawesi Tenggara,Muna,2022,Konstruksi,1130.27,6.840676932090122
Sulawesi Tenggara,Muna,2022,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1210.65,7.327156810173592
Sulawesi Tenggara,Muna,2022,Transportasi dan Pergudangan,223.69,1.3538278667391324
Sulawesi Tenggara,Muna,2022,Penyediaan Akomodasi dan Makan Minum,40.63,0.24590292916809403
Sulawesi Tenggara,Muna,2022,Informasi dan Komunikasi,81.47,0.4930768308964956
Sulawesi Tenggara,Muna,2022,Jasa Keuangan dan Asuransi,186.25,1.1272316159871403
Sulawesi Tenggara,Muna,2022,Real Estate,166.11,1.0053392952033497
Sulawesi Tenggara,Muna,2022,Jasa Perusahaan,6.31,0.038189699312101234
Sulawesi Tenggara,Muna,2022,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",790.25,4.782790789443423
Sulawesi Tenggara,Muna,2022,Jasa Pendidikan,601.32,3.6393391426866426
Sulawesi Tenggara,Muna,2022,Jasa Kesehatan dan Kegiatan Sosial,130.1,0.7873977623620237
Sulawesi Tenggara,Muna,2022,Jasa Lainnya,182.4,1.1039304523815001
Sulawesi Tenggara,Muna,2022,PRODUK DOMESTIK BRUTO,8261.39,50.0
Sulawesi Tenggara,Muna,2023,"Pertanian, Kehutanan, dan Perikanan",2508.8,14.232404361850712
Sulawesi Tenggara,Muna,2023,Pertambangan dan Penggalian,820.04,4.65208102395251
Sulawesi Tenggara,Muna,2023,Industri Pengolahan,309.92,1.7581739316903588
Sulawesi Tenggara,Muna,2023,Pengadaan Listrik dan Gas,3.16,0.017926657279754565
Sulawesi Tenggara,Muna,2023,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",25.71,0.14585264514635754
Sulawesi Tenggara,Muna,2023,Konstruksi,1146.91,6.5064121837731985
Sulawesi Tenggara,Muna,2023,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1395.49,7.916604736495157
Sulawesi Tenggara,Muna,2023,Transportasi dan Pergudangan,251.33,1.4257932829495932
Sulawesi Tenggara,Muna,2023,Penyediaan Akomodasi dan Makan Minum,44.03,0.2497818734264536
Sulawesi Tenggara,Muna,2023,Informasi dan Komunikasi,85.47,0.48487069547488054
Sulawesi Tenggara,Muna,2023,Jasa Keuangan dan Asuransi,202.18,1.1469656863356892
Sulawesi Tenggara,Muna,2023,Real Estate,174.46,0.9897103256411333
Sulawesi Tenggara,Muna,2023,Jasa Perusahaan,7.17,0.0406753584480507
Sulawesi Tenggara,Muna,2023,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",852.09,4.833900443514578
Sulawesi Tenggara,Muna,2023,Jasa Pendidikan,666.69,3.7821275765315097
Sulawesi Tenggara,Muna,2023,Jasa Kesehatan dan Kegiatan Sosial,127.77,0.7248382913399495
Sulawesi Tenggara,Muna,2023,Jasa Lainnya,192.47,1.0918809261501141
Sulawesi Tenggara,Muna,2023,PRODUK DOMESTIK BRUTO,8813.69,50.0
Sulawesi Tenggara,Muna,2024,"Pertanian, Kehutanan, dan Perikanan",2769.68,14.593538794055055
Sulawesi Tenggara,Muna,2024,Pertambangan dan Penggalian,853.67,4.4980164720548865
Sulawesi Tenggara,Muna,2024,Industri Pengolahan,376.73,1.9850032747047897
Sulawesi Tenggara,Muna,2024,Pengadaan Listrik dan Gas,3.25,0.017124361327185426
Sulawesi Tenggara,Muna,2024,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",27.0,0.142263924872002
Sulawesi Tenggara,Muna,2024,Konstruksi,1156.25,6.092320856787123
Sulawesi Tenggara,Muna,2024,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1462.78,7.707437926824707
Sulawesi Tenggara,Muna,2024,Transportasi dan Pergudangan,265.6,1.3994554980001384
Sulawesi Tenggara,Muna,2024,Penyediaan Akomodasi dan Makan Minum,45.01,0.23715923179588186
Sulawesi Tenggara,Muna,2024,Informasi dan Komunikasi,91.98,0.48464577073062015
Sulawesi Tenggara,Muna,2024,Jasa Keuangan dan Asuransi,208.79,1.1001216620009369
Sulawesi Tenggara,Muna,2024,Real Estate,181.96,0.9587534729522031
Sulawesi Tenggara,Muna,2024,Jasa Perusahaan,7.67,0.0404134927321576
Sulawesi Tenggara,Muna,2024,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",989.12,5.21170716182943
Sulawesi Tenggara,Muna,2024,Jasa Pendidikan,699.85,3.6875336230248372
Sulawesi Tenggara,Muna,2024,Jasa Kesehatan dan Kegiatan Sosial,132.74,0.699411606944798
Sulawesi Tenggara,Muna,2024,Jasa Lainnya,217.32,1.1450665241919806
Sulawesi Tenggara,Muna,2024,PRODUK DOMESTIK BRUTO,9489.41,50.00002634517128
Sulawesi Tenggara,Konawe,2016,"Pertanian, Kehutanan, dan Perikanan",2043.51,15.351716739487111
Sulawesi Tenggara,Konawe,2016,Pertambangan dan Penggalian,886.71,6.661342861092247
Sulawesi Tenggara,Konawe,2016,Industri Pengolahan,382.77,2.8755311284865166
Sulawesi Tenggara,Konawe,2016,Pengadaan Listrik dan Gas,2.36,0.01772932430239616
Sulawesi Tenggara,Konawe,2016,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",7.75,0.05822129802693655
Sulawesi Tenggara,Konawe,2016,Konstruksi,932.7,7.006839312222415
Sulawesi Tenggara,Konawe,2016,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,716.8,5.38490663557524
Sulawesi Tenggara,Konawe,2016,Transportasi dan Pergudangan,76.28,0.5730478210960929
Sulawesi Tenggara,Konawe,2016,Penyediaan Akomodasi dan Makan Minum,35.1,0.2636861368703836
Sulawesi Tenggara,Konawe,2016,Informasi dan Komunikasi,53.8,0.4041684946902176
Sulawesi Tenggara,Konawe,2016,Jasa Keuangan dan Asuransi,124.04,0.9318412654530592
Sulawesi Tenggara,Konawe,2016,Real Estate,157.86,1.1859114976170586
Sulawesi Tenggara,Konawe,2016,Jasa Perusahaan,10.23,0.07685211339555624
Sulawesi Tenggara,Konawe,2016,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",645.31,4.8478433328725705
Sulawesi Tenggara,Konawe,2016,Jasa Pendidikan,397.37,2.985212541543713
Sulawesi Tenggara,Konawe,2016,Jasa Kesehatan dan Kegiatan Sosial,98.65,0.7411007806912634
Sulawesi Tenggara,Konawe,2016,Jasa Lainnya,84.4,0.6340487165772187
Sulawesi Tenggara,Konawe,2016,PRODUK DOMESTIK BRUTO,6655.64,50.0
Sulawesi Tenggara,Konawe,2017,"Pertanian, Kehutanan, dan Perikanan",2203.18,15.228772355711737
Sulawesi Tenggara,Konawe,2017,Pertambangan dan Penggalian,976.45,6.749396221250524
Sulawesi Tenggara,Konawe,2017,Industri Pengolahan,433.58,2.9969821430793195
Sulawesi Tenggara,Konawe,2017,Pengadaan Listrik dan Gas,2.84,0.01963058555824823
Sulawesi Tenggara,Konawe,2017,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",7.91,0.05467532808652941
Sulawesi Tenggara,Konawe,2017,Konstruksi,1002.35,6.928421631799337
Sulawesi Tenggara,Konawe,2017,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,806.73,5.576261368804787
Sulawesi Tenggara,Konawe,2017,Transportasi dan Pergudangan,82.68,0.5714988781535084
Sulawesi Tenggara,Konawe,2017,Penyediaan Akomodasi dan Makan Minum,39.07,0.27005879498618257
Sulawesi Tenggara,Konawe,2017,Informasi dan Komunikasi,60.16,0.41583662929021603
Sulawesi Tenggara,Konawe,2017,Jasa Keuangan dan Asuransi,134.77,0.9315542308750403
Sulawesi Tenggara,Konawe,2017,Real Estate,168.51,1.16477111704944
Sulawesi Tenggara,Konawe,2017,Jasa Perusahaan,11.24,0.0776928808713768
Sulawesi Tenggara,Konawe,2017,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",685.7,4.739680463834793
Sulawesi Tenggara,Konawe,2017,Jasa Pendidikan,425.1,2.938366873525114
Sulawesi Tenggara,Konawe,2017,Jasa Kesehatan dan Kegiatan Sosial,104.68,0.7235667944497975
Sulawesi Tenggara,Konawe,2017,Jasa Lainnya,88.65,0.6127645808939105
Sulawesi Tenggara,Konawe,2017,PRODUK DOMESTIK BRUTO,7233.62,50.000069121780136
Sulawesi Tenggara,Konawe,2018,"Pertanian, Kehutanan, dan Perikanan",2363.84,14.263603686341195
Sulawesi Tenggara,Konawe,2018,Pertambangan dan Penggalian,1056.12,6.372714365277962
Sulawesi Tenggara,Konawe,2018,Industri Pengolahan,920.13,5.552139594859687
Sulawesi Tenggara,Konawe,2018,Pengadaan Listrik dan Gas,2.93,0.01767985938176006
Sulawesi Tenggara,Konawe,2018,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",8.39,0.05062594546517642
Sulawesi Tenggara,Konawe,2018,Konstruksi,1112.04,6.710140213956469
Sulawesi Tenggara,Konawe,2018,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,898.47,5.421441385232068
Sulawesi Tenggara,Konawe,2018,Transportasi dan Pergudangan,92.55,0.558454261359008
Sulawesi Tenggara,Konawe,2018,Penyediaan Akomodasi dan Makan Minum,43.32,0.26139641925523743
Sulawesi Tenggara,Konawe,2018,Informasi dan Komunikasi,65.25,0.3937238309419262
Sulawesi Tenggara,Konawe,2018,Jasa Keuangan dan Asuransi,142.36,0.859011870848929
Sulawesi Tenggara,Konawe,2018,Real Estate,174.39,1.0522835077082378
Sulawesi Tenggara,Konawe,2018,Jasa Perusahaan,12.3,0.07421920491319069
Sulawesi Tenggara,Konawe,2018,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",721.19,4.351719381410081
Sulawesi Tenggara,Konawe,2018,Jasa Pendidikan,464.01,2.7998742497373668
Sulawesi Tenggara,Konawe,2018,Jasa Kesehatan dan Kegiatan Sosial,114.32,0.6898162199736552
Sulawesi Tenggara,Konawe,2018,Jasa Lainnya,94.66,0.5711861737465553
Sulawesi Tenggara,Konawe,2018,PRODUK DOMESTIK BRUTO,8286.26,49.99996982959151
Sulawesi Tenggara,Konawe,2019,"Pertanian, Kehutanan, dan Perikanan",2523.72,13.262689240264189
Sulawesi Tenggara,Konawe,2019,Pertambangan dan Penggalian,1124.96,5.911905792927743
Sulawesi Tenggara,Konawe,2019,Industri Pengolahan,1591.26,8.362412185370324
Sulawesi Tenggara,Konawe,2019,Pengadaan Listrik dan Gas,3.14,0.016501372661955192
Sulawesi Tenggara,Konawe,2019,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",8.65,0.04545760303373007
Sulawesi Tenggara,Konawe,2019,Konstruksi,1229.2,6.459709323590866
Sulawesi Tenggara,Konawe,2019,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,993.56,5.2213706439529295
Sulawesi Tenggara,Konawe,2019,Transportasi dan Pergudangan,101.1,0.5313021580011688
Sulawesi Tenggara,Konawe,2019,Penyediaan Akomodasi dan Makan Minum,47.37,0.24893949776968707
Sulawesi Tenggara,Konawe,2019,Informasi dan Komunikasi,69.34,0.3643965542611379
Sulawesi Tenggara,Konawe,2019,Jasa Keuangan dan Asuransi,154.24,0.8105642418407545
Sulawesi Tenggara,Konawe,2019,Real Estate,181.71,0.9549249765617446
Sulawesi Tenggara,Konawe,2019,Jasa Perusahaan,13.32,0.06999945345772075
Sulawesi Tenggara,Konawe,2019,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",758.18,3.984398320013117
Sulawesi Tenggara,Konawe,2019,Jasa Pendidikan,489.13,2.570482933166287
Sulawesi Tenggara,Konawe,2019,Jasa Kesehatan dan Kegiatan Sosial,126.24,0.6634182435812813
Sulawesi Tenggara,Konawe,2019,Jasa Lainnya,99.24,0.5215274595453608
Sulawesi Tenggara,Konawe,2019,PRODUK DOMESTIK BRUTO,9514.36,50.0
Sulawesi Tenggara,Konawe,2020,"Pertanian, Kehutanan, dan Perikanan",2560.61,12.355508761636022
Sulawesi Tenggara,Konawe,2020,Pertambangan dan Penggalian,1029.87,4.969350197158524
Sulawesi Tenggara,Konawe,2020,Industri Pengolahan,2543.15,12.271260405588764
Sulawesi Tenggara,Konawe,2020,Pengadaan Listrik dan Gas,3.27,0.015778472180671712
Sulawesi Tenggara,Konawe,2020,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",8.53,0.041159133853556476
Sulawesi Tenggara,Konawe,2020,Konstruksi,1186.54,5.7253175477841625
Sulawesi Tenggara,Konawe,2020,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,961.18,4.637905776947411
Sulawesi Tenggara,Konawe,2020,Transportasi dan Pergudangan,97.55,0.4707002939524542
Sulawesi Tenggara,Konawe,2020,Penyediaan Akomodasi dan Makan Minum,46.23,0.22306995991206516
Sulawesi Tenggara,Konawe,2020,Informasi dan Komunikasi,73.95,0.35682508188399786
Sulawesi Tenggara,Konawe,2020,Jasa Keuangan dan Asuransi,158.6,0.7652800268668297
Sulawesi Tenggara,Konawe,2020,Real Estate,182.32,0.8797342654373291
Sulawesi Tenggara,Konawe,2020,Jasa Perusahaan,13.18,0.06359641080772267
Sulawesi Tenggara,Konawe,2020,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",754.51,3.6406773838038564
Sulawesi Tenggara,Konawe,2020,Jasa Pendidikan,504.2,2.432876352750666
Sulawesi Tenggara,Konawe,2020,Jasa Kesehatan dan Kegiatan Sosial,140.04,0.6757239278841792
Sulawesi Tenggara,Konawe,2020,Jasa Lainnya,98.48,0.4751877493432875
Sulawesi Tenggara,Konawe,2020,PRODUK DOMESTIK BRUTO,10362.23,50.00004825220851
