tahun,provinsi,jenis_bencana,jumlah_kejadian,korban_terdampak,Sumber
2021,Sulawesi Selatan,Banjir,0.5,2060,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,685,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,3016,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,1020,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,2440,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,4992,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Banjir,1.0,163,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,145,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,15,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,562,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,500,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,1000,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Tanah Longsor,0.5,4,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Tanah Longsor,0.5,9,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Tanah Longsor,1.0,742,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,90,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,0.3333333333333333,55,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,0.3333333333333333,250,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,0.3333333333333333,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,283,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,325,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,0.5,155,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,0.5,50,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,117,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,141,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,41,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,15,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,437,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Tanah Longsor,1.0,10,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,0.5,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,0.5,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,11729,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,1192,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,0.5,39,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,0.5,39,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,0.5,1700,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,20,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,0.5,190,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,100,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,16,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,30,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,41,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,45,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Tanah Longsor,1.0,14,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,265,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,5500,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,424,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,899,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,1260,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,600,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,121,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,18,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,100,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,601,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,652,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,1,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,3045,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,136,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,250,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,1239,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,1000,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,10255,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Tanah Longsor,1.0,9,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,120,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,5,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,51,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,151,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,363,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,37,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,2021,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,194,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,4134,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Banjir,1.0,400,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,4127,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,5,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,93,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Banjir,1.0,60,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Tanah Longsor,1.0,35,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Tanah Longsor,1.0,510,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Barat,Banjir,1.0,35,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,27,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,14,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.5,70,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.3333333333333333,70,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.3333333333333333,0,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tengah,Banjir,0.3333333333333333,85,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Selatan,Banjir,1.0,1710,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,212,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Banjir,1.0,382,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Tenggara,Tanah Longsor,1.0,12,Data DIBI BNPB (Raw Recovered)
2021,Sulawesi Utara,Banjir,1.0,1040,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,150,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,250,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,15,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,745,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,445,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,85,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,413,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,25,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Tanah Longsor,1.0,9,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,7,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,7100,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,1750,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,10,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Barat,Banjir,1.0,340,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,27,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,83,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,225,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,784,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,650,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,17,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,150,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,976,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,1245,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,16,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,196,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Barat,Banjir,1.0,75,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,265,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,1750,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,1000,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,1465,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,891,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,45,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,708,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,348,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,1050,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,23854,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,1815,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,60,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,250,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,605,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,1815,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tenggara,Banjir,1.0,17981,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,4869,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,31300,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Tanah Longsor,1.0,13,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,3181,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tenggara,Banjir,1.0,11586,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,990,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,16,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,198,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,3720,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,14885,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,50158,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,50,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,1100,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,247,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,2950,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,658,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tenggara,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,65,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,36,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,35,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,225,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Tanah Longsor,1.0,22,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,2000,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,19235,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tenggara,Banjir,1.0,4371,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,1525,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,235,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,34820,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,3640,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,80,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,1009,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,864,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,6,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,35,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Barat,Banjir,1.0,263,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,75,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,170,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,51298,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tenggara,Banjir,1.0,750,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,85,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Barat,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Barat,Banjir,1.0,3838,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,0.5,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,0.5,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,360,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,5230,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,198,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,1900,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,108,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,6,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,410,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,30,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,76,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,0.5,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,0.5,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,132,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,10,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,100,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,15,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,0.5,2620,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,3474,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,0.5,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,2,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,2165,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Tanah Longsor,1.0,36,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,27512,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,746,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,952,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,1460,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tenggara,Banjir,1.0,180,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,3405,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Tanah Longsor,1.0,10,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,440,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,83,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tenggara,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,200,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,605,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Barat,Banjir,1.0,3460,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,4168,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Tengah,Banjir,1.0,1560,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Utara,Banjir,1.0,412,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2020,Sulawesi Barat,Tanah Longsor,1.0,1310,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,696,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,1097,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,39,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,3,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Banjir,1.0,138,Data DIBI BNPB (Raw Recovered)
