72,PROFIL KESEHATAN INDONESIA Tahun 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39,71 876",,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,,,,,,667,,,,,,,,,,,,,,,,,,,,,
,,s ali si e p S r e kt o D,m u m U r e kt o D,Gigi pesialis kter oS D,gi Gi r e kt o D,s ni Kli gi o ol k si P,at w a r e P,n a d Bi,si a m r a F,at k a r a y s a M n a at h e s e K,n a g n u k g n Li n a at h e s e K,zi Gi,k si Fi n a pi a r e et K,s di e M n a si ni k e et K,a k di e m o Bi k ni k e T,n a Kesehat Tradisional naga e T,n a at h e Kes ain a l g a n e T,h a ml u J,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),,,,,,,,
1,Aceh,1.313,822,19,128,48,6.151,2.224,652,353,254,185,268,513,939,0,0,13.869,4.002,17.871,,,,,,,,
2,Sumatera Utara,3.459,1.558,30,295,18,7.936,2.314,947,271,140,338,209,468,892,0,0,18.875,7.508,26.383,,,,,,,,
3,Sumatera Barat,942,612,16,119,18,5.035,931,661,79,96,255,140,617,704,0,0,10.225,3.521,13.746,,,,,,,,
4,Riau,1.314,695,37,147,32,4.343,1.431,716,151,58,189,167,376,634,1,0,10.291,4.335,14.626,,,,,,,,
5,Jambi,394,338,9,58,12,3.495,774,390,53,84,110,84,188,411,0,0,6.400,2.271,8.671,,,,,,,,
6,Sumatera Selatan,1.543,759,19,136,38,5.841,1.923,850,183,139,250,194,562,779,10,0,13.226,5.898,19.124,,,,,,,,
7,Bengkulu,190,204,7,38,3,1.654,503,236,253,32,160,28,76,232,0,0,3.616,1.096,4.712,,,,,,,,
8,Lampung,638,425,13,62,5,1.945,766,252,53,84,61,50,142,367,0,0,4.863,3.086,7.949,,,,,,,,
9,Kepulauan Bangka Belitung,187,231,4,27,8,1.777,324,220,54,47,72,51,137,233,0,0,3.372,1.741,5.113,,,,,,,,
10,Kepulauan Riau,388,242,14,48,6,2.013,473,244,34,37,55,44,141,249,0,0,3.988,1.769,5.757,,,,,,,,
11,DKI Jakarta,6.112,2.604,353,562,50,21.219,2.825,3.943,575,213,924,650,1.769,2.823,9,0,44.631,21.271,65.902,,,,,,,,
12,Jawa Barat,7.873,3.221,388,880,60,24.557,4.606,3.718,310,287,711,657,1.958,3.068,0,0,52.294,26.752,79.046,,,,,,,,
13,Jawa Tengah,5.515,2.884,158,467,113,28.471,5.200,3.534,233,429,990,849,1.980,3.400,2,0,54.225,22.293,76.518,,,,,,,,
14,DI Yogyakarta,1.094,570,129,144,20,5.536,652,752,68,92,221,180,498,716,0,0,10.672,3.948,14.620,,,,,,,,
15,Jawa Timur,5.861,2.777,160,529,662,21.890,4.664,3.596,253,427,949,504,1.322,2.807,25,0,46.426,25.554,71.980,,,,,,,,
16,Banten,2.676,1.110,111,271,27,7.022,1.470,1.110,284,85,238,296,450,922,0,0,16.072,7.493,23.565,,,,,,,,
17,Bali,1.071,721,28,118,8,5.382,1.524,559,58,100,259,69,268,642,0,0,10.807,5.744,16.551,,,,,,,,
18,Nusa Tenggara Barat,354,364,17,30,11,2.590,559,306,132,56,142,63,220,389,0,0,5.233,2.576,7.809,,,,,,,,
19,Nusa Tenggara Timur,346,344,1,51,8,2.420,699,306,75,105,116,83,281,374,0,0,5.209,3.277,8.486,,,,,,,,
20,Kalimantan Barat,503,359,20,63,13,2.887,678,435,63,84,135,81,194,408,0,0,5.923,3.359,9.282,,,,,,,,
21,Kalimantan Tengah,205,201,9,30,5,2.007,486,203,25,36,149,33,142,246,0,0,3.777,1.162,4.939,,,,,,,,
22,Kalimantan Selatan,863,383,12,80,19,2.939,704,382,53,125,150,50,233,373,0,0,6.366,2.595,8.961,,,,,,,,
23,Kalimantan Timur,692,526,33,86,7,4.945,905,556,14,51,137,93,189,485,0,0,8.719,3.971,12.690,,,,,,,,
24,Kalimantan Utara,82,67,7,13,3,803,149,50,13,9,14,17,37,62,0,0,1.326,363,1.689,,,,,,,,
25,Sulawesi Utara,759,435,3,57,9,2.805,227,222,77,77,82,66,94,97,0,0,5.010,2.225,7.235,,,,,,,,
26,Sulawesi Tengah,443,262,9,47,21,2.980,905,355,358,115,99,68,103,228,0,0,5.993,1.304,7.297,,,,,,,,
27,Sulawesi Selatan,2.153,834,44,280,9,8.136,1.797,922,464,189,348,280,556,1.043,0,0,17.055,5.163,22.218,,,,,,,,
28,Sulawesi Tenggara,225,182,3,48,12,1.597,588,242,168,75,157,45,120,213,0,0,3.675,818,4.493,,,,,,,,
29,Gorontalo,151,138,1,15,1,923,253,130,57,27,79,17,42,93,0,0,1.927,889,2.816,,,,,,,,
30,Sulawesi Barat,70,68,6,19,0,698,303,83,54,17,29,19,46,73,0,0,1.485,325,1.810,,,,,,,,
31,Maluku,147,153,3,20,4,1.380,305,110,80,79,97,19,42,93,0,0,2.532,725,3.257,,,,,,,,
32,Maluku Utara,107,128,3,17,1,934,348,136,96,22,68,26,41,118,0,0,2.045,559,2.604,,,,,,,,
33,Papua Barat,113,105,0,15,0,676,195,83,30,21,23,11,58,84,0,0,1.414,536,1.950,,,,,,,,
34,Papua,284,396,9,55,5,2.516,512,295,93,100,276,54,84,338,0,0,5.017,1.835,6.852,,,,,,,,
Indonesia,,48.067,24.718,1.675,4.955,1.256,195.503,42.217,27.196,5.117,3.792,8.068,5.465,13.947,24.535,47,0,406.558,179.964,586.522,,,,,,,,
No,Provinsi,Dokter Spesialis Dasar,,,,Dokter Spesialis Penunjang,,,,,Spesialis Lain,Dokter Gigi Spesialis,Total,,,,,,,,,,,,,,,
,,Spesialis Penyakit Dalam,Spesialis Obstetri dan Ginekologi,Spesialis Anak,Spesialis Bedah,Spesialis Radiologi,Spesialis Anestesi,Spesialis Patologi Klinik,Spesialis Patologi Anatomi,Spesialis Rehabilitasi Medik,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,,
1,Aceh,158,149,158,107,48,97,38,12,10,536,19,1.332,,,,,,,,,,,,,,,
2,Sumatera Utara,340,436,378,309,113,239,123,58,19,1.444,30,3.489,,,,,,,,,,,,,,,
3,Sumatera Barat,115,128,92,87,18,63,26,20,4,389,16,958,,,,,,,,,,,,,,,
4,Riau,142,180,157,111,49,110,27,15,15,508,37,1.351,,,,,,,,,,,,,,,
5,Jambi,57,49,40,40,22,33,12,9,1,131,9,403,,,,,,,,,,,,,,,
6,Sumatera Selatan,229,234,179,144,51,98,28,34,11,535,19,1.562,,,,,,,,,,,,,,,
7,Bengkulu,29,35,23,22,7,11,8,4,0,51,7,197,,,,,,,,,,,,,,,
8,Lampung,71,108,81,70,41,49,26,8,5,179,13,651,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,21,25,25,20,13,15,9,2,2,55,4,191,,,,,,,,,,,,,,,
10,Kepulauan Riau,38,61,49,36,19,29,14,11,2,129,14,402,,,,,,,,,,,,,,,
11,DKI Jakarta,617,844,710,360,250,468,128,68,75,2.592,353,6.465,,,,,,,,,,,,,,,
12,Jawa Barat,709,1.063,985,564,369,608,202,81,170,3.122,388,8.261,,,,,,,,,,,,,,,
13,Jawa Tengah,722,660,603,538,322,486,146,54,81,1.903,158,5.673,,,,,,,,,,,,,,,
14,DI Yogyakarta,165,113,149,100,60,75,31,5,11,385,129,1.223,,,,,,,,,,,,,,,
15,Jawa Timur,617,738,592,502,308,439,139,63,106,2.357,160,6.021,,,,,,,,,,,,,,,
16,Banten,238,370,361,169,125,213,69,19,61,1.051,111,2.787,,,,,,,,,,,,,,,
17,Bali,134,169,134,98,45,107,21,15,9,339,28,1.099,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,44,45,39,34,12,29,10,2,2,137,17,371,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,53,61,52,43,16,28,11,4,3,75,1,347,,,,,,,,,,,,,,,
20,Kalimantan Barat,64,80,66,51,25,44,16,5,2,150,20,523,,,,,,,,,,,,,,,
21,Kalimantan Tengah,25,28,24,20,12,15,14,3,5,59,9,214,,,,,,,,,,,,,,,
22,Kalimantan Selatan,102,107,92,66,35,62,27,16,16,340,12,875,,,,,,,,,,,,,,,
23,Kalimantan Timur,75,98,70,69,33,52,25,6,8,256,33,725,,,,,,,,,,,,,,,
24,Kalimantan Utara,9,10,7,9,5,8,4,0,1,29,7,89,,,,,,,,,,,,,,,
25,Sulawesi Utara,87,107,105,59,29,51,12,4,13,292,3,762,,,,,,,,,,,,,,,
26,Sulawesi Tengah,53,59,41,43,22,34,12,7,2,170,9,452,,,,,,,,,,,,,,,
27,Sulawesi Selatan,238,266,195,179,113,154,80,34,10,884,44,2.197,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,27,34,28,25,13,18,7,3,1,69,3,228,,,,,,,,,,,,,,,
29,Gorontalo,21,20,20,13,8,14,9,0,0,46,1,152,,,,,,,,,,,,,,,
30,Sulawesi Barat,6,8,8,11,4,6,4,0,0,23,6,76,,,,,,,,,,,,,,,
31,Maluku,15,17,10,17,10,13,2,2,1,60,3,150,,,,,,,,,,,,,,,
32,Maluku Utara,20,16,13,14,7,9,2,0,0,26,3,110,,,,,,,,,,,,,,,
33,Papua Barat,19,23,21,20,6,6,3,0,0,15,0,113,,,,,,,,,,,,,,,
34,Papua,30,46,31,39,15,20,15,0,3,85,9,293,,,,,,,,,,,,,,,
Indonesia,,5.290,6.387,5.538,3.989,2.225,3.703,1.300,564,649,18.422,1.675,49.742,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Rumah Sakit Kabupaten/Kota Kelas C yang Melaporkan Data,Jumlah RS yang Memiliki 4 Dokter Spesialis Dasar dan 3 Dokter Spesialis Penunjang,%,,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,14,4,"28,57",,,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,18,9,"50,00",,,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,15,3,"20,00",,,,,,,,,,,,,,,,,,,,,,,,
4,Riau,12,5,"41,67",,,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,9,3,"33,33",,,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,11,2,"18,18",,,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,6,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,10,5,"50,00",,,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,6,6,"100,00",,,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,5,2,"40,00",,,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta*,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,17,10,"58,82",,,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,25,19,"76,00",,,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,3,2,"66,67",,,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,28,17,"60,71",,,,,,,,,,,,,,,,,,,,,,,,
16,Banten,5,3,"60,00",,,,,,,,,,,,,,,,,,,,,,,,
17,Bali,3,3,"100,00",,,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,9,4,"44,44",,,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,13,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,10,3,"30,00",,,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,7,3,"42,86",,,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,10,2,"20,00",,,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,8,6,"75,00",,,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,3,3,"100,00",,,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,6,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,10,5,"50,00",,,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,18,9,"50,00",,,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,8,2,"25,00",,,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,3,3,"100,00",,,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,4,2,"50,00",,,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,4,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,2,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,5,2,"40,00",,,,,,,,,,,,,,,,,,,,,,,,
34,Papua,7,5,"71,43",,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,314,142,"45,22",,,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah RS,Jumlah RS yang Melakukan Pengelolaan Limbah Medis,%,,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,66,6,"9,09",,,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,186,9,"4,84",,,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,70,35,"50,00",,,,,,,,,,,,,,,,,,,,,,,,
4,Riau,72,20,"27,78",,,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,38,9,"23,68",,,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,67,2,"2,99",,,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,22,-,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,75,56,"74,67",,,,,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,13,2,"15,38",,,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,28,3,"10,71",,,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,191,41,"21,47",,,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,337,56,"16,62",,,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,293,20,"6,83",,,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,75,47,"62,67",,,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,373,5,"1,34",,,,,,,,,,,,,,,,,,,,,,,,
16,Banten,97,46,"47,42",,,,,,,,,,,,,,,,,,,,,,,,
17,Bali,57,29,"50,88",,,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,29,6,"20,69",,,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,45,-,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,45,1,"2,22",,,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,21,5,"23,81",,,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,37,6,"16,22",,,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,46,13,"28,26",,,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,7,4,"57,14",,,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,37,1,"2,70",,,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,32,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,83,16,"19,28",,,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,31,4,"12,90",,,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,13,6,"46,15",,,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,11,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,27,2,"7,41",,,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,20,3,"15,00",,,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,17,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
34,Papua,48,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,2.609,453,"17,36",,,,,,,,,,,,,,,,,,,,,,,,
