provinsi,tahun,sektor_kode,sektor_nama,nilai_miliar_rp,pct_dari_total
Sulawesi Tengah,2014,Industri,Pengolahan Tembakau,45282.0,0.02
Sulawesi Tengah,2014,Industri,Tekstil dan Pakaian Jadi,19888.0,0.01
Sulawesi Tengah,2014,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",13548.0,0.01
Sulawesi Tengah,2014,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1432949.0,0.67
Sulawesi Tengah,2014,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,72219.0,0.03
Sulawesi Tengah,2014,Industri,"Kimia, Farmasi, dan Obat Tradisional",5040.0,0.0
Sulawesi Tengah,2014,Industri,Karet; Barang dari Karet dan Plastik,52266.0,0.02
Sulawesi Tengah,2014,Industri,Barang Galian bukan Logam,214544.0,0.1
Sulawesi Tengah,2014,Industri,Logam Dasar,541.0,0.0
Sulawesi Tengah,2014,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",38381.0,0.02
Sulawesi Tengah,2014,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2014,Industri,Alat Angkutan,45590.0,0.02
Sulawesi Tengah,2014,Industri,Furnitur,140522.0,0.07
Sulawesi Tengah,2014,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,10300.0,0.0
Sulawesi Tengah,2014,J,Informasi dan Komunikasi,3135003.0,1.47
Sulawesi Tengah,2014,Jasa,Pertanian dan Perburuan,374253.0,0.18
Sulawesi Tengah,2014,Jasa,Perantara Keuangan,1733281.0,0.81
Sulawesi Tengah,2014,Jasa,Keuangan Lainnya,341906.0,0.16
Sulawesi Tengah,2014,Jasa,Penunjang Keuangan,7860.0,0.0
Sulawesi Tengah,2014,K,Jasa Keuangan dan Asuransi,2133167.0,1.0
Sulawesi Tengah,2014,L,Real Estat,1869560.0,0.88
Sulawesi Tengah,2014,"M,N",Jasa Perusahaan,253051.0,0.12
Sulawesi Tengah,2014,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6123136.0,2.87
Sulawesi Tengah,2014,P,Jasa Pendidikan,3963959.0,1.86
Sulawesi Tengah,2014,Produk,Domestik Bruto,90246274.0,42.32
Sulawesi Tengah,2014,Q,Jasa Kesehatan dan Kegiatan Sosial,1378846.0,0.65
Sulawesi Tengah,2014,"R,S,T,U",Jasa Lainnya,816624.0,0.38
Sulawesi Tengah,2014,Tanaman,Pangan,4781610.0,2.24
Sulawesi Tengah,2014,Tanaman,Hortikultura,2752222.0,1.29
Sulawesi Tengah,2014,Tanaman,Perkebunan,13825068.0,6.48
Sulawesi Tengah,2015,A,"Pertanian, Kehutanan, dan Perikanan",33643.74,13.19
Sulawesi Tengah,2015,Angkutan,Rel,0.0,0.0
Sulawesi Tengah,2015,Angkutan,Darat,2884.22,1.13
Sulawesi Tengah,2015,Angkutan,Laut,224.44,0.09
Sulawesi Tengah,2015,Angkutan,"Sungai, Danau, dan Penyeberangan",38.68,0.02
Sulawesi Tengah,2015,Angkutan,Udara,926.19,0.36
Sulawesi Tengah,2015,Asuransi,dan Dana Pensiun,57.17,0.02
Sulawesi Tengah,2015,B,Pertambangan dan Penggalian,11027.22,4.32
Sulawesi Tengah,2015,C,Industri Pengolahan,10455.73,4.1
Sulawesi Tengah,2015,D,Pengadaan Listrik dan Gas,31.77,0.01
Sulawesi Tengah,2015,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",150.85,0.06
Sulawesi Tengah,2015,F,Konstruksi,15341.2,6.01
Sulawesi Tengah,2015,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,9986.68,3.91
Sulawesi Tengah,2015,H,Transportasi dan Pergudangan,4344.51,1.7
Sulawesi Tengah,2015,I,Penyediaan Akomodasi dan Makan Minum,592.68,0.23
Sulawesi Tengah,2015,Industri,Batubara dan Pengilangan Migas,1643.07,0.64
Sulawesi Tengah,2015,Industri,Makanan dan Minuman,3813.85,1.49
Sulawesi Tengah,2015,Industri,Pengolahan Tembakau,49.36,0.02
Sulawesi Tengah,2015,Industri,Tekstil dan Pakaian Jadi,22.42,0.01
Sulawesi Tengah,2015,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",15.01,0.01
Sulawesi Tengah,2015,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1484.03,0.58
Sulawesi Tengah,2015,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,82.44,0.03
Sulawesi Tengah,2015,Industri,"Kimia, Farmasi, dan Obat Tradisional",5.14,0.0
Sulawesi Tengah,2015,Industri,Karet; Barang dari Karet dan Plastik,50.31,0.02
Sulawesi Tengah,2015,Industri,Barang Galian bukan Logam,239.59,0.09
Sulawesi Tengah,2015,Industri,Logam Dasar,2806.91,1.1
Sulawesi Tengah,2015,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",40.77,0.02
Sulawesi Tengah,2015,Industri,Mesin dan Perlengkapan,0.0,0.0
Sulawesi Tengah,2015,Industri,Alat Angkutan,48.6,0.02
Sulawesi Tengah,2015,Industri,Furnitur,143.79,0.06
Sulawesi Tengah,2015,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,10.45,0.0
Sulawesi Tengah,2015,J,Informasi dan Komunikasi,3469.44,1.36
Sulawesi Tengah,2015,Jasa,Pertanian dan Perburuan,394.4,0.15
Sulawesi Tengah,2015,Jasa,Perantara Keuangan,1903.22,0.75
Sulawesi Tengah,2015,Jasa,Keuangan Lainnya,381.36,0.15
Sulawesi Tengah,2015,Jasa,Penunjang Keuangan,8.86,0.0
Sulawesi Tengah,2015,K,Jasa Keuangan dan Asuransi,2350.62,0.92
Sulawesi Tengah,2015,L,Real Estat,2098.94,0.82
Sulawesi Tengah,2015,"M,N",Jasa Perusahaan,286.92,0.11
Sulawesi Tengah,2015,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6923.04,2.71
Sulawesi Tengah,2015,P,Jasa Pendidikan,4368.65,1.71
Sulawesi Tengah,2015,Produk,Domestik Bruto,107573.47,42.17
Sulawesi Tengah,2015,Q,Jasa Kesehatan dan Kegiatan Sosial,1532.65,0.6
Sulawesi Tengah,2015,"R,S,T,U",Jasa Lainnya,968.83,0.38
Sulawesi Tengah,2015,Tanaman,Pangan,4987.1,1.95
Sulawesi Tengah,2015,Tanaman,Hortikultura,3163.78,1.24
Sulawesi Tengah,2015,Tanaman,Perkebunan,14540.16,5.7
Sulawesi Tengah,2016,A,"Pertanian, Kehutanan, dan Perikanan",35538.28,12.46
Sulawesi Tengah,2016,Angkutan,Rel,,
Sulawesi Tengah,2016,Angkutan,Darat,3100.17,1.09
Sulawesi Tengah,2016,Angkutan,Laut,248.08,0.09
Sulawesi Tengah,2016,Angkutan,"Sungai, Danau, dan Penyeberangan",41.04,0.01
Sulawesi Tengah,2016,Angkutan,Udara,988.58,0.35
Sulawesi Tengah,2016,Asuransi,dan Dana Pensiun,62.49,0.02
Sulawesi Tengah,2016,B,Pertambangan dan Penggalian,14165.57,4.97
Sulawesi Tengah,2016,C,Industri Pengolahan,14253.53,5.0
Sulawesi Tengah,2016,D,Pengadaan Listrik dan Gas,35.93,0.01
Sulawesi Tengah,2016,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",162.43,0.06
Sulawesi Tengah,2016,F,Konstruksi,15501.06,5.43
Sulawesi Tengah,2016,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,10883.36,3.82
Sulawesi Tengah,2016,H,Transportasi dan Pergudangan,4663.78,1.63
Sulawesi Tengah,2016,I,Penyediaan Akomodasi dan Makan Minum,636.75,0.22
Sulawesi Tengah,2016,Industri,Batubara dan Pengilangan Migas,4156.67,1.46
Sulawesi Tengah,2016,Industri,Makanan dan Minuman,4106.61,1.44
Sulawesi Tengah,2016,Industri,Pengolahan Tembakau,51.43,0.02
Sulawesi Tengah,2016,Industri,Tekstil dan Pakaian Jadi,25.3,0.01
Sulawesi Tengah,2016,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",16.38,0.01
Sulawesi Tengah,2016,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1565.59,0.55
Sulawesi Tengah,2016,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,91.71,0.03
Sulawesi Tengah,2016,Industri,"Kimia, Farmasi, dan Obat Tradisional",5.27,0.0
Sulawesi Tengah,2016,Industri,Karet; Barang dari Karet dan Plastik,52.59,0.02
Sulawesi Tengah,2016,Industri,Barang Galian bukan Logam,248.87,0.09
Sulawesi Tengah,2016,Industri,Logam Dasar,3673.89,1.29
Sulawesi Tengah,2016,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",43.28,0.02
Sulawesi Tengah,2016,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2016,Industri,Alat Angkutan,53.82,0.02
Sulawesi Tengah,2016,Industri,Furnitur,151.8,0.05
Sulawesi Tengah,2016,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,10.3,0.0
Sulawesi Tengah,2016,J,Informasi dan Komunikasi,3823.84,1.34
Sulawesi Tengah,2016,Jasa,Pertanian dan Perburuan,432.03,0.15
Sulawesi Tengah,2016,Jasa,Perantara Keuangan,2362.0,0.83
Sulawesi Tengah,2016,Jasa,Keuangan Lainnya,405.98,0.14
Sulawesi Tengah,2016,Jasa,Penunjang Keuangan,9.55,0.0
Sulawesi Tengah,2016,K,Jasa Keuangan dan Asuransi,2840.02,1.0
Sulawesi Tengah,2016,L,Real Estat,2229.21,0.78
Sulawesi Tengah,2016,"M,N",Jasa Perusahaan,310.84,0.11
Sulawesi Tengah,2016,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",7518.03,2.64
Sulawesi Tengah,2016,P,Jasa Pendidikan,4750.82,1.67
Sulawesi Tengah,2016,Produk,Domestik Bruto,120030.01,42.08
Sulawesi Tengah,2016,Q,Jasa Kesehatan dan Kegiatan Sosial,1625.67,0.57
Sulawesi Tengah,2016,"R,S,T,U",Jasa Lainnya,1090.9,0.38
Sulawesi Tengah,2016,Tanaman,Pangan,5353.21,1.88
Sulawesi Tengah,2016,Tanaman,Hortikultura,3362.52,1.18
Sulawesi Tengah,2016,Tanaman,Perkebunan,14592.3,5.12
Sulawesi Tengah,2017,A,"Pertanian, Kehutanan, dan Perikanan",38822.55,12.2
Sulawesi Tengah,2017,Angkutan,Rel,,
Sulawesi Tengah,2017,Angkutan,Darat,3404.69,1.07
Sulawesi Tengah,2017,Angkutan,Laut,277.0,0.09
Sulawesi Tengah,2017,Angkutan,"Sungai, Danau, dan Penyeberangan",42.62,0.01
Sulawesi Tengah,2017,Angkutan,Udara,1171.53,0.37
Sulawesi Tengah,2017,Asuransi,dan Dana Pensiun,68.03,0.02
Sulawesi Tengah,2017,B,Pertambangan dan Penggalian,17192.25,5.4
Sulawesi Tengah,2017,C,Industri Pengolahan,16541.02,5.2
Sulawesi Tengah,2017,D,Pengadaan Listrik dan Gas,44.08,0.01
Sulawesi Tengah,2017,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",176.59,0.06
Sulawesi Tengah,2017,F,Konstruksi,16785.47,5.27
Sulawesi Tengah,2017,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,11800.1,3.71
Sulawesi Tengah,2017,H,Transportasi dan Pergudangan,5195.42,1.63
Sulawesi Tengah,2017,I,Penyediaan Akomodasi dan Makan Minum,719.14,0.23
Sulawesi Tengah,2017,Industri,Batubara dan Pengilangan Migas,4822.54,1.52
Sulawesi Tengah,2017,Industri,Makanan dan Minuman,4380.57,1.38
Sulawesi Tengah,2017,Industri,Pengolahan Tembakau,52.14,0.02
Sulawesi Tengah,2017,Industri,Tekstil dan Pakaian Jadi,27.92,0.01
Sulawesi Tengah,2017,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",17.35,0.01
Sulawesi Tengah,2017,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1639.6,0.52
Sulawesi Tengah,2017,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,97.36,0.03
Sulawesi Tengah,2017,Industri,"Kimia, Farmasi, dan Obat Tradisional",7.12,0.0
Sulawesi Tengah,2017,Industri,Karet; Barang dari Karet dan Plastik,58.65,0.02
Sulawesi Tengah,2017,Industri,Barang Galian bukan Logam,277.57,0.09
Sulawesi Tengah,2017,Industri,Logam Dasar,4888.73,1.54
Sulawesi Tengah,2017,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",45.89,0.01
Sulawesi Tengah,2017,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2017,Industri,Alat Angkutan,57.68,0.02
Sulawesi Tengah,2017,Industri,Furnitur,156.96,0.05
Sulawesi Tengah,2017,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,10.93,0.0
Sulawesi Tengah,2017,J,Informasi dan Komunikasi,4291.04,1.35
Sulawesi Tengah,2017,Jasa,Pertanian dan Perburuan,470.34,0.15
Sulawesi Tengah,2017,Jasa,Perantara Keuangan,2641.45,0.83
Sulawesi Tengah,2017,Jasa,Keuangan Lainnya,441.31,0.14
Sulawesi Tengah,2017,Jasa,Penunjang Keuangan,10.2,0.0
Sulawesi Tengah,2017,K,Jasa Keuangan dan Asuransi,3160.99,0.99
Sulawesi Tengah,2017,L,Real Estat,2435.79,0.77
Sulawesi Tengah,2017,"M,N",Jasa Perusahaan,335.07,0.11
Sulawesi Tengah,2017,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",8290.81,2.61
Sulawesi Tengah,2017,P,Jasa Pendidikan,5165.47,1.62
Sulawesi Tengah,2017,Produk,Domestik Bruto,133951.16,42.09
Sulawesi Tengah,2017,Q,Jasa Kesehatan dan Kegiatan Sosial,1818.78,0.57
Sulawesi Tengah,2017,"R,S,T,U",Jasa Lainnya,1176.59,0.37
Sulawesi Tengah,2017,Tanaman,Pangan,5691.75,1.79
Sulawesi Tengah,2017,Tanaman,Hortikultura,3585.36,1.13
Sulawesi Tengah,2017,Tanaman,Perkebunan,16016.79,5.03
Sulawesi Tengah,2018,A,"Pertanian, Kehutanan, dan Perikanan",41722.83,10.3
Sulawesi Tengah,2018,Angkutan,Rel,,
Sulawesi Tengah,2018,Angkutan,Darat,3901.25,0.96
Sulawesi Tengah,2018,Angkutan,Laut,300.89,0.07
Sulawesi Tengah,2018,Angkutan,"Sungai, Danau, dan Penyeberangan",45.51,0.01
Sulawesi Tengah,2018,Angkutan,Udara,1383.65,0.34
Sulawesi Tengah,2018,Asuransi,dan Dana Pensiun,73.68,0.02
Sulawesi Tengah,2018,B,Pertambangan dan Penggalian,21468.29,5.3
Sulawesi Tengah,2018,C,Industri Pengolahan,34919.67,8.62
Sulawesi Tengah,2018,D,Pengadaan Listrik dan Gas,50.0,0.01
Sulawesi Tengah,2018,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",190.89,0.05
Sulawesi Tengah,2018,F,Konstruksi,18300.51,4.52
Sulawesi Tengah,2018,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,13347.64,3.29
Sulawesi Tengah,2018,H,Transportasi dan Pergudangan,5958.02,1.47
Sulawesi Tengah,2018,I,Penyediaan Akomodasi dan Makan Minum,799.45,0.2
Sulawesi Tengah,2018,Industri,Batubara dan Pengilangan Migas,4971.04,1.23
Sulawesi Tengah,2018,Industri,Makanan dan Minuman,4629.86,1.14
Sulawesi Tengah,2018,Industri,Pengolahan Tembakau,28.38,0.01
Sulawesi Tengah,2018,Industri,Tekstil dan Pakaian Jadi,30.76,0.01
Sulawesi Tengah,2018,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",19.05,0.0
Sulawesi Tengah,2018,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1748.71,0.43
Sulawesi Tengah,2018,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,107.1,0.03
Sulawesi Tengah,2018,Industri,"Kimia, Farmasi, dan Obat Tradisional",499.36,0.12
Sulawesi Tengah,2018,Industri,Karet; Barang dari Karet dan Plastik,63.05,0.02
Sulawesi Tengah,2018,Industri,Barang Galian bukan Logam,309.08,0.08
Sulawesi Tengah,2018,Industri,Logam Dasar,22221.8,5.48
Sulawesi Tengah,2018,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",49.05,0.01
Sulawesi Tengah,2018,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2018,Industri,Alat Angkutan,62.95,0.02
Sulawesi Tengah,2018,Industri,Furnitur,167.64,0.04
Sulawesi Tengah,2018,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,11.86,0.0
Sulawesi Tengah,2018,J,Informasi dan Komunikasi,5075.11,1.25
Sulawesi Tengah,2018,Jasa,Pertanian dan Perburuan,515.19,0.13
Sulawesi Tengah,2018,Jasa,Perantara Keuangan,2760.89,0.68
Sulawesi Tengah,2018,Jasa,Keuangan Lainnya,486.85,0.12
Sulawesi Tengah,2018,Jasa,Penunjang Keuangan,10.95,0.0
Sulawesi Tengah,2018,K,Jasa Keuangan dan Asuransi,3332.36,0.82
Sulawesi Tengah,2018,L,Real Estat,2696.3,0.67
Sulawesi Tengah,2018,"M,N",Jasa Perusahaan,370.77,0.09
Sulawesi Tengah,2018,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",9748.57,2.41
Sulawesi Tengah,2018,P,Jasa Pendidikan,5736.63,1.42
Sulawesi Tengah,2018,Produk,Domestik Bruto,167135.77,41.24
Sulawesi Tengah,2018,Q,Jasa Kesehatan dan Kegiatan Sosial,2134.82,0.53
Sulawesi Tengah,2018,"R,S,T,U",Jasa Lainnya,1283.91,0.32
Sulawesi Tengah,2018,Tanaman,Pangan,6051.77,1.49
Sulawesi Tengah,2018,Tanaman,Hortikultura,3921.62,0.97
Sulawesi Tengah,2018,Tanaman,Perkebunan,16584.71,4.09
Sulawesi Tengah,2019,A,"Pertanian, Kehutanan, dan Perikanan",43091.99,9.58
Sulawesi Tengah,2019,Angkutan,Rel,,
Sulawesi Tengah,2019,Angkutan,Darat,4429.14,0.98
Sulawesi Tengah,2019,Angkutan,Laut,318.78,0.07
Sulawesi Tengah,2019,Angkutan,"Sungai, Danau, dan Penyeberangan",49.97,0.01
Sulawesi Tengah,2019,Angkutan,Udara,1404.04,0.31
Sulawesi Tengah,2019,Asuransi,dan Dana Pensiun,76.4,0.02
Sulawesi Tengah,2019,B,Pertambangan dan Penggalian,24863.31,5.52
Sulawesi Tengah,2019,C,Industri Pengolahan,41643.48,9.25
Sulawesi Tengah,2019,D,Pengadaan Listrik dan Gas,51.81,0.01
Sulawesi Tengah,2019,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",196.62,0.04
Sulawesi Tengah,2019,F,Konstruksi,21021.92,4.67
Sulawesi Tengah,2019,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,14608.67,3.25
Sulawesi Tengah,2019,H,Transportasi dan Pergudangan,6557.23,1.46
Sulawesi Tengah,2019,I,Penyediaan Akomodasi dan Makan Minum,831.71,0.18
Sulawesi Tengah,2019,Industri,Batubara dan Pengilangan Migas,4842.39,1.08
Sulawesi Tengah,2019,Industri,Makanan dan Minuman,4521.21,1.0
Sulawesi Tengah,2019,Industri,Pengolahan Tembakau,30.52,0.01
Sulawesi Tengah,2019,Industri,Tekstil dan Pakaian Jadi,33.1,0.01
Sulawesi Tengah,2019,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",19.16,0.0
Sulawesi Tengah,2019,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1759.99,0.39
Sulawesi Tengah,2019,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,109.85,0.02
Sulawesi Tengah,2019,Industri,"Kimia, Farmasi, dan Obat Tradisional",1449.75,0.32
Sulawesi Tengah,2019,Industri,Karet; Barang dari Karet dan Plastik,66.8,0.01
Sulawesi Tengah,2019,Industri,Barang Galian bukan Logam,297.47,0.07
Sulawesi Tengah,2019,Industri,Logam Dasar,28180.87,6.26
Sulawesi Tengah,2019,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",55.16,0.01
Sulawesi Tengah,2019,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2019,Industri,Alat Angkutan,71.37,0.02
Sulawesi Tengah,2019,Industri,Furnitur,192.66,0.04
Sulawesi Tengah,2019,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,13.18,0.0
Sulawesi Tengah,2019,J,Informasi dan Komunikasi,5662.8,1.26
Sulawesi Tengah,2019,Jasa,Pertanian dan Perburuan,540.94,0.12
Sulawesi Tengah,2019,Jasa,Perantara Keuangan,2756.95,0.61
Sulawesi Tengah,2019,Jasa,Keuangan Lainnya,525.68,0.12
Sulawesi Tengah,2019,Jasa,Penunjang Keuangan,11.52,0.0
Sulawesi Tengah,2019,K,Jasa Keuangan dan Asuransi,3370.56,0.75
Sulawesi Tengah,2019,L,Real Estat,2798.05,0.62
Sulawesi Tengah,2019,"M,N",Jasa Perusahaan,395.11,0.09
Sulawesi Tengah,2019,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",10750.06,2.39
Sulawesi Tengah,2019,P,Jasa Pendidikan,6146.02,1.37
Sulawesi Tengah,2019,Produk,Domestik Bruto,185740.09,41.27
Sulawesi Tengah,2019,Q,Jasa Kesehatan dan Kegiatan Sosial,2397.69,0.53
Sulawesi Tengah,2019,"R,S,T,U",Jasa Lainnya,1353.04,0.3
Sulawesi Tengah,2019,Tanaman,Pangan,6030.38,1.34
Sulawesi Tengah,2019,Tanaman,Hortikultura,4173.01,0.93
Sulawesi Tengah,2019,Tanaman,Perkebunan,16574.38,3.68
Sulawesi Tengah,2020,A,"Pertanian, Kehutanan, dan Perikanan",42961.69,8.86
Sulawesi Tengah,2020,Angkutan,Rel,,
Sulawesi Tengah,2020,Angkutan,Darat,3119.79,0.64
Sulawesi Tengah,2020,Angkutan,Laut,240.27,0.05
Sulawesi Tengah,2020,Angkutan,"Sungai, Danau, dan Penyeberangan",37.98,0.01
Sulawesi Tengah,2020,Angkutan,Udara,768.84,0.16
Sulawesi Tengah,2020,Asuransi,dan Dana Pensiun,81.38,0.02
Sulawesi Tengah,2020,B,Pertambangan dan Penggalian,26456.48,5.45
Sulawesi Tengah,2020,C,Industri Pengolahan,54517.18,11.24
Sulawesi Tengah,2020,D,Pengadaan Listrik dan Gas,53.53,0.01
Sulawesi Tengah,2020,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",200.12,0.04
Sulawesi Tengah,2020,F,Konstruksi,20027.97,4.13
Sulawesi Tengah,2020,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,13971.89,2.88
Sulawesi Tengah,2020,H,Transportasi dan Pergudangan,4461.6,0.92
Sulawesi Tengah,2020,I,Penyediaan Akomodasi dan Makan Minum,753.6,0.16
Sulawesi Tengah,2020,Industri,Batubara dan Pengilangan Migas,4062.15,0.84
Sulawesi Tengah,2020,Industri,Makanan dan Minuman,4682.58,0.97
Sulawesi Tengah,2020,Industri,Pengolahan Tembakau,30.59,0.01
Sulawesi Tengah,2020,Industri,Tekstil dan Pakaian Jadi,33.1,0.01
Sulawesi Tengah,2020,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",19.46,0.0
Sulawesi Tengah,2020,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1752.48,0.36
Sulawesi Tengah,2020,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,109.32,0.02
Sulawesi Tengah,2020,Industri,"Kimia, Farmasi, dan Obat Tradisional",1006.54,0.21
Sulawesi Tengah,2020,Industri,Karet; Barang dari Karet dan Plastik,67.61,0.01
Sulawesi Tengah,2020,Industri,Barang Galian bukan Logam,262.63,0.05
Sulawesi Tengah,2020,Industri,Logam Dasar,42155.41,8.69
Sulawesi Tengah,2020,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",51.96,0.01
Sulawesi Tengah,2020,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2020,Industri,Alat Angkutan,73.15,0.02
Sulawesi Tengah,2020,Industri,Furnitur,197.65,0.04
Sulawesi Tengah,2020,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,12.56,0.0
Sulawesi Tengah,2020,J,Informasi dan Komunikasi,6059.67,1.25
Sulawesi Tengah,2020,Jasa,Pertanian dan Perburuan,553.61,0.11
Sulawesi Tengah,2020,Jasa,Perantara Keuangan,3061.69,0.63
Sulawesi Tengah,2020,Jasa,Keuangan Lainnya,533.23,0.11
Sulawesi Tengah,2020,Jasa,Penunjang Keuangan,11.88,0.0
Sulawesi Tengah,2020,K,Jasa Keuangan dan Asuransi,3688.18,0.76
Sulawesi Tengah,2020,L,Real Estat,2862.5,0.59
Sulawesi Tengah,2020,"M,N",Jasa Perusahaan,392.08,0.08
Sulawesi Tengah,2020,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",10961.01,2.26
Sulawesi Tengah,2020,P,Jasa Pendidikan,6125.1,1.26
Sulawesi Tengah,2020,Produk,Domestik Bruto,197440.78,40.7
Sulawesi Tengah,2020,Q,Jasa Kesehatan dan Kegiatan Sosial,2589.32,0.53
Sulawesi Tengah,2020,"R,S,T,U",Jasa Lainnya,1358.87,0.28
Sulawesi Tengah,2020,Tanaman,Pangan,5990.63,1.23
Sulawesi Tengah,2020,Tanaman,Hortikultura,4011.64,0.83
Sulawesi Tengah,2020,Tanaman,Perkebunan,17267.68,3.56
Sulawesi Tengah,2021,A,"Pertanian, Kehutanan, dan Perikanan",46500.06,7.53
Sulawesi Tengah,2021,Angkutan,Rel,,
Sulawesi Tengah,2021,Angkutan,Darat,3310.54,0.54
Sulawesi Tengah,2021,Angkutan,Laut,248.44,0.04
Sulawesi Tengah,2021,Angkutan,"Sungai, Danau, dan Penyeberangan",38.32,0.01
Sulawesi Tengah,2021,Angkutan,Udara,915.33,0.15
Sulawesi Tengah,2021,Asuransi,dan Dana Pensiun,84.76,0.01
Sulawesi Tengah,2021,B,Pertambangan dan Penggalian,34898.37,5.65
Sulawesi Tengah,2021,C,Industri Pengolahan,83546.53,13.52
Sulawesi Tengah,2021,D,Pengadaan Listrik dan Gas,56.3,0.01
Sulawesi Tengah,2021,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",213.37,0.03
Sulawesi Tengah,2021,F,Konstruksi,24031.21,3.89
Sulawesi Tengah,2021,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,15846.75,2.56
Sulawesi Tengah,2021,H,Transportasi dan Pergudangan,4823.4,0.78
